@relation training_data

@attribute f1 numeric
@attribute f2 numeric
@attribute f3 numeric
@attribute f4 numeric
@attribute f5 numeric
@attribute f6 numeric
@attribute f7 numeric
@attribute f8 numeric
@attribute f9 numeric
@attribute f10 numeric
@attribute f11 numeric
@attribute f12 numeric
@attribute emotion {positive,neutral,negative}

@data
0.031722,-0.073806,0.031722,-0.036903,1,0,1,0,0,3,0,10,positive
0.000533,-0.5,0.000533,-0.5,0,-2,0,-2,0,1,0,4,negative
0.167372,0,0.055791,-1,0,0,0,0,0,1,0,2,neutral
0.801858,0,0.200464,-1,3,0,1,0,0,0,0,4,positive
0.012533,-0.027595,0.006267,-0.027595,0,0,0,0,0,1,0,8,positive
0.730919,-0.007526,0.365459,-0.007526,3,0,1,0,0,0,0,0,positive
0.193431,-0.013686,0.193431,-0.013686,1,-1,1,-1,1,0,0,13,negative
0.644831,-0.666667,0.214944,-0.333333,1,0,1,0,0,2,0,6,neutral
0,0,-1,-1,0,-6,0,-1,0,0,0,9,negative
0.136815,-0.36,0.034204,-0.36,0,0,0,0,0,0,0,6,neutral
0,-0.013686,-1,-0.013686,0,0,0,0,0,0,0,14,neutral
0.345884,-0.007526,0.115295,-0.007526,1,0,1,0,0,2,0,8,positive
0.777372,0,0.388686,-1,1,-1,1,-1,0,0,0,5,neutral
0.212603,-0.03214,0.053151,-0.03214,0,0,0,0,0,1,0,4,neutral
0.779895,0,0.194974,-1,0,-1,0,-1,0,4,0,14,positive
0.215133,-0.534014,0.071711,-0.178005,1,-2,1,-1,0,0,0,15,neutral
0.075758,-0.020339,0.037879,-0.020339,2,0,1,0,0,0,0,10,neutral
0.62673,-0.033016,0.125346,-0.016508,1,0,1,0,0,0,0,5,neutral
0,0,-1,-1,2,0,1,0,0,2,0,12,neutral
0.020626,-0.136364,0.020626,-0.136364,0,0,0,0,0,0,0,10,neutral
0.045409,-0.041667,0.022704,-0.041667,0,0,0,0,0,0,0,3,neutral
0.120921,-0.084418,0.03023,-0.042209,0,0,0,0,1,2,0,10,neutral
1.378931,0,0.344733,-1,5,-2,2,-2,0,1,0,7,positive
0.166667,-0.113636,0.166667,-0.113636,1,0,1,0,0,0,0,11,neutral
0.018248,0,0.018248,-1,2,0,2,0,0,0,0,3,positive
0.180683,-0.063914,0.090342,-0.021305,0,-1,0,-1,0,1,0,1,positive
0.123156,-0.232955,0.030789,-0.116478,0,0,0,0,0,0,0,18,neutral
0.332352,-0.189016,0.110784,-0.094508,0,-4,0,-2,0,0,0,4,negative
0.506686,-0.0557,0.126672,-0.018567,0,0,0,0,0,0,0,12,positive
0.389624,-0.033828,0.129875,-0.033828,0,0,0,0,0,1,0,5,positive
0.254668,0,0.084889,-1,0,0,0,0,0,0,0,8,neutral
0.028686,0,0.014343,-1,3,0,1,0,0,0,0,10,positive
0.052409,-0.319426,0.026204,-0.159713,1,-1,1,-1,0,0,0,7,neutral
0,0,-1,-1,0,0,0,0,0,0,0,13,neutral
0,-0.174902,-1,-0.174902,0,0,0,0,0,0,0,16,neutral
0.643329,-0.019185,0.321665,-0.019185,1,0,1,0,2,1,0,10,positive
0.069658,-0.36,0.034829,-0.36,0,0,0,0,0,0,0,9,neutral
0.313413,-0.041667,0.078353,-0.041667,0,0,0,0,0,1,0,11,neutral
0.164234,-0.106061,0.164234,-0.05303,0,0,0,0,1,1,0,18,neutral
0,0,-1,-1,0,0,0,0,0,0,0,13,neutral
0,0,-1,-1,0,0,0,0,1,0,0,4,neutral
0.394775,0,0.197388,-1,2,0,2,0,0,2,0,4,positive
0.493414,-0.073806,0.098683,-0.036903,0,0,0,0,0,0,0,6,positive
0.06,0,0.06,-1,0,0,0,0,0,0,0,7,neutral
0.050208,-0.070347,0.050208,-0.035173,1,0,1,0,0,0,0,15,positive
0.302345,-0.5,0.100782,-0.25,2,-2,2,-2,0,0,0,7,negative
0,-0.068881,-1,-0.02296,3,0,3,0,0,0,0,4,positive
0,-0.125,-1,-0.125,2,0,2,0,0,0,0,11,neutral
0.0271,-0,0.0271,-0,3,0,1,0,0,0,0,11,positive
0.179091,-0.060141,0.089545,-0.020047,0,0,0,0,1,1,0,14,neutral
0.122578,-0.091984,0.061289,-0.091984,1,0,1,0,0,0,0,5,neutral
0.138841,0,0.03471,-1,0,0,0,0,0,0,0,6,neutral
0.019284,-0.028934,0.019284,-0.028934,0,0,0,0,0,0,0,14,positive
0.832743,-0.280408,0.277581,-0.140204,1,-2,1,-2,0,0,0,12,negative
0.577555,0,0.288777,-1,4,-1,2,-1,0,0,0,8,positive
0.811718,-0.114796,0.20293,-0.114796,2,-2,2,-1,0,0,0,7,positive
0.246982,-0.25,0.061745,-0.083333,2,-1,2,-1,0,1,0,12,negative
0.281722,-0.078468,0.140861,-0.026156,1,0,1,0,0,0,0,5,positive
0.510996,-0.174902,0.085166,-0.174902,0,0,0,0,0,1,0,10,neutral
0.706015,0,0.141203,-1,1,0,1,0,0,0,0,4,neutral
0.352542,0,0.176271,-1,2,0,2,0,1,0,0,5,neutral
0.187593,-0.041667,0.062531,-0.041667,1,0,1,0,0,5,0,21,positive
0.003833,-0.041667,0.003833,-0.041667,0,0,0,0,0,0,0,3,neutral
0.156776,-0.153926,0.039194,-0.076963,3,0,1,0,0,0,0,2,positive
0.067727,0,0.033863,-1,0,0,0,0,0,0,0,20,neutral
0.416513,-0.845,0.104128,-0.4225,0,0,0,0,0,0,0,7,neutral
0.020626,-0.067214,0.020626,-0.033607,0,0,0,0,0,0,0,11,neutral
0.022996,0,0.022996,-1,0,0,0,0,0,0,0,5,neutral
0.789307,-0.837135,0.394653,-0.209284,1,-2,1,-1,0,0,0,15,neutral
0.10219,0,0.10219,-1,0,0,0,0,0,0,0,7,neutral
0.225843,-0.215,0.056461,-0.215,1,0,1,0,0,0,0,10,positive
0.019284,0,0.019284,-1,2,0,2,0,0,0,0,9,neutral
0.32,-0.252066,0.32,-0.126033,2,-1,2,-1,0,0,0,8,positive
0.024635,-0.060262,0.024635,-0.060262,0,0,0,0,0,0,0,6,neutral
0.037819,0,0.037819,-1,0,0,0,0,0,0,0,12,neutral
0,0,-1,-1,0,0,0,0,0,1,0,12,neutral
0,-0.303161,-1,-0.101054,0,-1,0,-1,0,0,0,11,negative
0.04781,-0.041667,0.023905,-0.041667,0,-1,0,-1,0,0,0,7,positive
0.037822,-0.18,0.018911,-0.09,2,0,2,0,0,0,0,10,positive
0.061596,-0.056744,0.030798,-0.028372,0,-1,0,-1,0,0,0,6,neutral
0.050462,-0.109848,0.050462,-0.054924,1,0,1,0,1,0,0,20,positive
0.042523,-0.113636,0.021262,-0.113636,0,0,0,0,0,0,0,8,neutral
0.039307,-0.022727,0.039307,-0.022727,0,0,0,0,0,0,0,12,neutral
0.281612,-0.022727,0.093871,-0.022727,0,0,0,0,0,0,0,6,positive
1.189545,0,0.594773,-1,3,0,1,0,0,4,0,15,positive
0.160506,-0.185606,0.040127,-0.092803,0,0,0,0,0,0,0,2,neutral
0.744372,0,0.186093,-1,1,0,1,0,0,0,0,9,positive
0.092586,-0.232595,0.092586,-0.077532,5,0,1,0,0,4,0,9,positive
0.41795,-0.252008,0.08359,-0.084003,0,-6,0,-2,0,0,0,4,negative
0,0,-1,-1,0,-1,0,-1,0,0,0,10,negative
0.32797,-0.570641,0.109323,-0.570641,0,-3,0,-1,0,0,0,6,negative
0,-0.169429,-1,-0.056476,2,-2,2,-2,0,0,0,6,positive
0.050208,-0.069262,0.050208,-0.034631,0,0,0,0,1,0,0,13,negative
0.103959,-0.462667,0.05198,-0.462667,0,-5,0,-2,0,0,0,7,negative
0.230078,-0.02,0.076693,-0.02,1,0,1,0,0,0,0,5,positive
0.069728,-0.845641,0.069728,-0.28188,0,-2,0,-1,0,0,0,9,negative
0,-0.007526,-1,-0.007526,0,0,0,0,0,0,0,8,neutral
0.045949,0,0.022974,-1,2,0,2,0,0,0,0,47,positive
0.024817,-0.067156,0.024817,-0.033578,0,-1,0,-1,0,0,0,4,positive
0,-0.06,-1,-0.06,0,-2,0,-2,0,0,0,13,neutral
0.039307,-0.625,0.039307,-0.625,0,-2,0,-2,0,0,0,2,neutral
0,-0.041667,-1,-0.041667,0,0,0,0,0,0,0,3,neutral
0.883157,0,0.294386,-1,3,-2,1,-2,0,1,0,21,positive
0.197689,-0.078708,0.039538,-0.019677,2,-1,2,-1,0,0,0,3,negative
0.316841,-0.019185,0.07921,-0.019185,0,0,0,0,4,0,0,6,positive
0.083333,-0.042159,0.083333,-0.042159,0,0,0,0,0,1,0,9,neutral
0.003685,-0.007526,0.003685,-0.007526,0,0,0,0,0,0,0,11,neutral
0.142601,0,0.071301,-1,0,0,0,0,0,0,0,6,neutral
0.758763,-0.625,0.379382,-0.625,1,-1,1,-1,2,1,1,4,negative
0.03641,-0.001498,0.03641,-0.001498,0,-1,0,-1,0,0,0,9,neutral
0.037935,-0.742771,0.037935,-0.371386,0,-2,0,-1,0,0,0,9,neutral
0.559229,0,0.18641,-1,2,-3,1,-3,0,0,0,7,positive
0.120919,0,0.120919,-1,0,0,0,0,0,0,0,37,neutral
0.422011,0,0.084402,-1,0,0,0,0,0,0,0,10,neutral
0.039307,-0.049193,0.039307,-0.024596,1,0,1,0,0,0,0,9,neutral
0.223705,-0.007526,0.074568,-0.007526,0,0,0,0,0,1,0,6,positive
0,-0.616095,-1,-0.308048,0,-1,0,-1,0,0,0,5,negative
0.083068,-0.185814,0.041534,-0.092907,0,0,0,0,0,0,0,5,neutral
0.09627,-1.011463,0.048135,-0.337154,0,0,0,0,0,1,0,23,negative
0.039307,-0.228774,0.039307,-0.114387,0,-2,0,-1,0,0,0,5,neutral
0.053476,0,0.053476,-1,0,0,0,0,3,0,0,12,neutral
0.520086,-0.86338,0.074298,-0.287793,2,-5,1,-2,0,0,0,8,negative
0,-0.019147,-1,-0.019147,0,0,0,0,0,0,0,5,neutral
0.084832,-0.119319,0.042416,-0.119319,0,0,0,0,0,0,0,11,neutral
0.434915,-0.005,0.217457,-0.005,2,0,2,0,0,0,0,6,positive
0.184909,0,0.092454,-1,0,0,0,0,0,1,0,4,neutral
0.247412,-0.069262,0.123706,-0.034631,0,0,0,0,0,0,0,5,neutral
0.188183,-0.022727,0.062728,-0.022727,0,-3,0,-1,0,0,0,11,negative
0.012052,0,0.012052,-1,0,0,0,0,0,0,0,6,neutral
0.76146,0,0.38073,-1,2,0,2,0,1,1,0,6,positive
0.875,-0.005,0.875,-0.005,0,-1,0,-1,0,0,0,4,negative
0.083333,-0.1,0.083333,-0.1,1,0,1,0,0,3,0,8,positive
0,0,-1,-1,0,0,0,0,0,0,0,22,neutral
0.109358,0,0.02734,-1,0,0,0,0,1,0,0,1,neutral
0.050208,-0.625,0.050208,-0.625,0,0,0,0,1,0,0,1,neutral
0.127218,0,0.031805,-1,1,0,1,0,0,0,0,0,neutral
0.048657,-0.535,0.024328,-0.535,0,-1,0,-1,0,0,0,8,negative
0.198658,-0.202041,0.066219,-0.10102,0,0,0,0,0,0,0,6,negative
0.466837,-0.09,0.233418,-0.09,0,-2,0,-2,0,0,0,14,neutral
0.069728,-0.022093,0.069728,-0.022093,0,0,0,0,0,0,0,12,neutral
0.039307,-0.27212,0.039307,-0.27212,0,0,0,0,0,0,0,3,neutral
0.887096,-0.235882,0.221774,-0.078627,2,0,2,0,0,0,0,4,positive
0,0,-1,-1,0,0,0,0,1,0,0,2,neutral
0,0,-1,-1,0,0,0,0,0,0,0,15,neutral
0.539728,-0.066847,0.269864,-0.022282,0,-2,0,-1,0,0,0,3,negative
0.854715,-0.027595,0.284905,-0.027595,0,0,0,0,0,1,0,3,positive
0.074505,-0.06488,0.037253,-0.021627,0,0,0,0,1,0,0,1,neutral
0.236395,-0.018331,0.118197,-0.018331,1,-1,1,-1,0,1,0,14,positive
0.08536,-0.356749,0.04268,-0.178375,0,0,0,0,0,0,0,9,neutral
0.243219,-0.019185,0.081073,-0.019185,0,0,0,0,0,0,0,6,positive
0.172386,-0.333333,0.043096,-0.333333,0,-1,0,-1,0,0,0,3,neutral
0,-0.211975,-1,-0.070658,0,0,0,0,0,0,0,9,negative
0.149282,-0.465,0.037321,-0.2325,0,-2,0,-1,0,0,0,11,negative
0,-0.041667,-1,-0.041667,0,0,0,0,0,0,0,4,negative
0,-0.238586,-1,-0.119293,0,0,0,0,0,0,0,10,neutral
0.32197,0,0.160985,-1,0,0,0,0,0,0,0,7,negative
0.692117,-0.125,0.346058,-0.125,0,0,0,0,0,0,0,7,neutral
0.914307,-0.614964,0.457153,-0.204988,2,-3,2,-1,0,2,0,19,positive
1.392225,-0.102273,0.278445,-0.102273,3,0,1,0,0,0,0,5,positive
0.009198,-0.047935,0.009198,-0.023967,0,0,0,0,0,0,0,8,neutral
0.113333,0,0.056667,-1,0,0,0,0,0,1,0,7,neutral
0.083333,-0.102041,0.083333,-0.102041,0,0,0,0,0,0,0,19,neutral
0.000533,-0.075669,0.000533,-0.025223,0,0,0,0,0,2,0,28,positive
0.502412,-0.535,0.251206,-0.535,0,-3,0,-1,0,0,0,12,negative
0.451944,-0.022727,0.112986,-0.022727,2,0,2,0,0,0,0,19,neutral
0.095663,0,0.047831,-1,0,0,0,0,3,1,0,8,negative
0,-0.041667,-1,-0.041667,0,0,0,0,1,0,0,3,neutral
0.876004,-0.349063,0.125143,-0.349063,2,-2,2,-1,0,0,0,3,positive
0,-0.291667,-1,-0.291667,0,0,0,0,0,0,0,13,neutral
0.267206,-0.36,0.133603,-0.36,3,0,1,0,0,0,0,14,neutral
0,0,-1,-1,1,0,1,0,1,2,0,20,neutral
0,0,-1,-1,0,0,0,0,0,1,0,11,neutral
0.031722,-0.083333,0.031722,-0.083333,0,0,0,0,0,0,0,10,neutral
0.033139,-0,0.033139,-0,1,-1,1,-1,0,2,0,8,positive
0.333699,-0.008278,0.111233,-0.008278,2,0,2,0,0,0,0,4,positive
0.192306,-0.29271,0.064102,-0.146355,0,0,0,0,0,0,0,13,neutral
1.172466,-0.142552,0.234493,-0.142552,1,0,1,0,3,0,0,5,positive
0.066679,-0.203913,0.033339,-0.203913,0,0,0,0,0,0,0,8,neutral
0.103322,-0.045455,0.051661,-0.045455,0,0,0,0,0,0,0,6,neutral
0.070834,-0.214137,0.035417,-0.107069,2,-2,2,-2,0,0,0,5,neutral
0,-0.16864,-1,-0.056213,2,0,2,0,0,0,0,4,positive
0.379258,-0.038327,0.189629,-0.038327,0,0,0,0,0,0,0,6,neutral
0.065133,0,0.032566,-1,0,0,0,0,0,0,0,10,neutral
0.079665,-0.003844,0.039833,-0.003844,0,0,0,0,0,0,0,6,neutral
0.103715,-0.030732,0.051857,-0.015366,0,0,0,0,0,0,0,0,neutral
0.044192,-0.896062,0.044192,-0.298687,0,-3,0,-1,0,1,0,5,negative
0.264371,-0.757526,0.088124,-0.252509,2,0,2,0,0,0,0,10,positive
0.968544,-0.041667,0.242136,-0.041667,1,-2,1,-2,0,0,0,3,positive
0,-0.098615,-1,-0.032872,0,0,0,0,0,0,0,5,neutral
0.142562,-0.041667,0.142562,-0.041667,0,0,0,0,0,0,0,3,positive
0.375,-0.001956,0.375,-0.001956,0,0,0,0,0,0,0,7,neutral
0.034312,-0.151465,0.017156,-0.050488,0,0,0,0,0,0,0,1,positive
0.003685,-0.44,0.003685,-0.22,2,0,2,0,0,1,0,9,positive
0.259621,0,0.08654,-1,1,0,1,0,0,2,0,7,positive
0.585585,-0.005,0.146396,-0.005,1,0,1,0,0,1,0,10,positive
0,-0.091241,-1,-0.091241,0,-3,0,-3,0,0,0,10,neutral
0.455973,-0.03714,0.227987,-0.01857,0,-1,0,-1,0,0,0,0,positive
0.358493,0,0.089623,-1,0,0,0,0,0,0,0,16,neutral
0.171533,0,0.085766,-1,0,0,0,0,0,0,0,4,neutral
0.316211,0,0.079053,-1,0,0,0,0,0,1,0,6,positive
0.041009,-0.062089,0.020505,-0.062089,0,-1,0,-1,0,0,0,2,neutral
0.837209,-0.303161,0.167442,-0.101054,0,-3,0,-3,0,0,0,6,negative
0.013686,-0.36,0.013686,-0.36,0,-3,0,-3,0,0,0,6,neutral
0.466875,-0.445482,0.155625,-0.222741,0,-2,0,-1,0,0,0,4,negative
0,0,-1,-1,2,0,2,0,0,0,0,7,neutral
0.027092,-0.06,0.013546,-0.06,0,0,0,0,0,1,0,8,positive
0.039307,0,0.039307,-1,1,0,1,0,1,1,0,12,neutral
0.218613,-0.067156,0.072871,-0.033578,0,0,0,0,1,0,0,11,positive
0.797085,0,0.265695,-1,1,0,1,0,0,1,0,1,positive
0.703161,-0.253192,0.234387,-0.126596,1,0,1,0,0,0,0,3,positive
0.361408,-0.042159,0.361408,-0.042159,0,0,0,0,0,0,0,7,neutral
0.148541,-0.068182,0.049514,-0.068182,2,0,2,0,0,0,0,11,positive
0.958278,-0.017247,0.319426,-0.017247,0,-1,0,-1,1,0,0,6,positive
0.050208,-0.114026,0.050208,-0.057013,0,-1,0,-1,1,0,0,4,neutral
0.5749,-0.5,0.28745,-0.5,0,-4,0,-2,1,0,0,8,negative
0.239032,-0.083333,0.059758,-0.041667,1,-3,1,-1,0,0,0,5,negative
0.845208,0,0.281736,-1,0,0,0,0,1,0,0,14,positive
0.207304,0,0.069101,-1,0,0,0,0,0,0,0,10,positive
0.045455,-0.598236,0.045455,-0.299118,2,-1,2,-1,0,0,0,15,negative
0.220232,-0.477893,0.073411,-0.238947,0,-2,0,-1,0,0,0,10,negative
0.480044,-0.015,0.120011,-0.015,0,0,0,0,0,0,0,2,neutral
0.115208,-0.007147,0.057604,-0.007147,0,0,0,0,0,0,0,7,neutral
0,-0.041667,-1,-0.041667,0,0,0,0,0,0,0,16,neutral
0.125,0,0.125,-1,0,0,0,0,0,2,0,12,positive
0.159242,-0.083333,0.053081,-0.041667,0,0,0,0,0,0,0,3,positive
0.580434,-0.083333,0.193478,-0.083333,0,0,0,0,0,2,0,7,positive
0.164234,0,0.164234,-1,2,0,2,0,0,0,0,12,positive
0.058429,0,0.029215,-1,0,-1,0,-1,0,0,0,8,negative
0.037935,0,0.037935,-1,4,0,2,0,3,0,0,11,neutral
0,0,-1,-1,0,0,0,0,1,0,0,2,neutral
0,-0.019185,-1,-0.019185,0,0,0,0,0,1,0,5,neutral
0,0,-1,-1,0,0,0,0,0,1,0,1,positive
0.003931,-0.005,0.003931,-0.005,0,-1,0,-1,0,0,0,15,neutral
0.129081,0,0.064541,-1,0,0,0,0,0,1,0,8,neutral
0.187239,0,0.09362,-1,0,0,0,0,0,0,0,19,neutral
0.05831,-0.007502,0.029155,-0.007502,1,-2,1,-1,0,3,0,6,positive
0.031722,0,0.031722,-1,0,0,0,0,0,0,0,5,neutral
0.039307,-0.125,0.039307,-0.125,2,-2,2,-2,0,0,0,4,negative
0.354263,-0.75,0.118088,-0.375,5,-1,2,-1,0,0,0,1,neutral
0.031722,-0.005,0.031722,-0.005,0,0,0,0,0,0,0,5,neutral
0,-0.009024,-1,-0.004512,0,0,0,0,0,0,0,6,neutral
0,-0.007526,-1,-0.007526,2,0,2,0,0,0,0,2,positive
0.070814,0,0.035407,-1,1,-1,1,-1,0,0,0,4,positive
0.106205,0,0.035402,-1,0,0,0,0,0,1,0,10,neutral
0.307886,0,0.076971,-1,0,0,0,0,0,0,0,4,neutral
0.5,0,0.5,-1,1,-1,1,-1,0,0,0,14,neutral
0.127412,-0.556818,0.127412,-0.556818,0,-2,0,-1,0,0,0,13,neutral
0.040893,-0.274302,0.013631,-0.137151,0,0,0,0,0,0,0,11,neutral
1.331344,-0.071218,0.266269,-0.023739,3,0,1,0,0,0,0,3,positive
0.142562,0,0.142562,-1,0,0,0,0,0,0,0,7,positive
0,0,-1,-1,0,0,0,0,0,0,0,6,positive
0,0,-1,-1,0,-1,0,-1,0,0,0,7,neutral
0.170925,-0.777956,0.085462,-0.259319,0,-1,0,-1,0,0,0,10,negative
0,-0.205,-1,-0.1025,3,0,1,0,0,1,0,11,positive
0.206509,-0.867595,0.103254,-0.289198,0,0,0,0,0,1,0,7,negative
0.152565,-0.045455,0.050855,-0.045455,2,0,2,0,0,0,0,10,positive
0.160637,0,0.080318,-1,0,0,0,0,0,1,0,9,neutral
0.269335,-0.007526,0.067334,-0.007526,0,0,0,0,0,0,0,9,neutral
0,0,-1,-1,1,0,1,0,0,0,0,13,neutral
0.476343,-0.020339,0.119086,-0.020339,0,0,0,0,0,0,0,4,neutral
0.003685,-0.166667,0.003685,-0.166667,0,-5,0,-2,0,0,0,45,negative
0,-0.060852,-1,-0.030426,0,0,0,0,0,0,0,13,neutral
0.072993,-0.041667,0.072993,-0.041667,0,0,0,0,0,1,0,4,neutral
0.125,-0.044602,0.125,-0.022301,0,0,0,0,1,0,0,11,positive
0,0,-1,-1,1,0,1,0,1,2,0,8,positive
0,0,-1,-1,0,-1,0,-1,0,0,0,26,neutral
0.114422,-0.128844,0.057211,-0.042948,0,0,0,0,0,0,0,3,neutral
0.539307,0,0.269653,-1,1,0,1,0,0,0,0,6,neutral
0.374913,0,0.124971,-1,2,0,2,0,0,0,0,8,positive
0,0,-1,-1,0,0,0,0,0,0,0,20,neutral
0.283097,-0.078248,0.070774,-0.039124,0,0,0,0,0,0,0,13,positive
0.187097,0,0.046774,-1,0,0,0,0,0,0,0,4,neutral
0.204545,-0.041667,0.204545,-0.041667,0,0,0,0,0,2,0,7,neutral
0.3332,-0.625,0.06664,-0.625,2,0,2,0,0,0,0,6,neutral
0.476361,-0.605453,0.11909,-0.302727,0,-1,0,-1,0,0,0,1,neutral
0.204478,-0.042751,0.102239,-0.042751,2,-2,2,-2,0,0,0,10,positive
0.060724,-0.119319,0.030362,-0.119319,0,0,0,0,0,0,0,8,neutral
0,0,-1,-1,0,0,0,0,0,0,0,17,neutral
0.109538,-0.055964,0.054769,-0.027982,1,0,1,0,0,0,0,10,negative
0.083333,-1.651236,0.083333,-0.412809,2,-1,2,-1,0,0,0,5,positive
0.175041,0,0.087521,-1,2,0,1,0,0,7,0,18,positive
0.75,-0.027595,0.375,-0.027595,2,0,2,0,0,0,0,10,positive
0.106714,-0.007526,0.035571,-0.007526,0,0,0,0,0,0,0,6,neutral
0.062292,-0.001974,0.031146,-0.001974,0,0,0,0,0,0,0,4,neutral
0.602273,0,0.602273,-1,0,0,0,0,0,0,0,6,neutral
0.039307,-0.03214,0.039307,-0.03214,0,0,0,0,0,2,0,6,positive
0.0271,-0.168378,0.0271,-0.042094,0,0,0,0,0,0,0,7,positive
0,-0.24,-1,-0.24,0,0,0,0,0,0,0,8,neutral
0,0,-1,-1,0,0,0,0,0,0,0,6,neutral
0,-0.059688,-1,-0.059688,1,0,1,0,1,0,0,13,neutral
0.102273,0,0.102273,-1,2,0,2,0,0,0,0,5,neutral
0.14018,0,0.07009,-1,0,0,0,0,0,0,0,13,neutral
0.251323,-1.106327,0.062831,-0.221265,1,0,1,0,0,0,0,7,positive
0.090808,-0.041667,0.045404,-0.041667,0,-2,0,-2,1,0,0,11,neutral
0.784728,0,0.261576,-1,3,0,1,0,0,1,0,2,positive
0.442226,-0.141828,0.147409,-0.070914,0,-2,0,-2,0,0,0,7,neutral
0,-0.027595,-1,-0.027595,0,0,0,0,1,0,0,12,neutral
0.039307,-0.041667,0.039307,-0.041667,0,0,0,0,0,0,0,5,neutral
0.142794,0,0.071397,-1,0,0,0,0,0,0,0,6,positive
0,-0.007526,-1,-0.007526,1,0,1,0,0,0,0,5,positive
0.077308,-1.028974,0.038654,-0.514487,0,-1,0,-1,0,2,0,4,positive
0.125,0,0.125,-1,0,-1,0,-1,0,0,0,17,neutral
0.055376,-0.041667,0.027688,-0.041667,0,0,0,0,0,0,0,4,positive
0.09765,0,0.048825,-1,0,-1,0,-1,0,0,0,13,neutral
0.201454,-0.276171,0.050364,-0.138085,0,-2,0,-1,0,0,0,5,neutral
0.054745,-0.688499,0.054745,-0.34425,0,-2,0,-1,0,1,0,13,negative
0,-0.11728,-1,-0.11728,0,-2,0,-2,0,0,0,8,neutral
0.052227,0,0.052227,-1,1,0,1,0,0,1,0,4,positive
0.371269,0,0.185634,-1,2,0,2,0,0,0,0,13,positive
0.039307,0,0.039307,-1,0,0,0,0,0,0,0,9,neutral
0.140202,0,0.070101,-1,1,0,1,0,0,0,0,4,positive
0.223026,0,0.055757,-1,0,-3,0,-3,1,1,0,3,neutral
0.211246,-0.017007,0.070415,-0.017007,0,-1,0,-1,0,0,0,6,neutral
0.120919,0,0.120919,-1,0,0,0,0,0,1,0,8,neutral
0.411424,-0.027372,0.082285,-0.027372,1,0,1,0,0,2,0,6,positive
0.012624,-0.039665,0.012624,-0.019833,0,0,0,0,0,0,0,6,neutral
0.083333,-0.02549,0.083333,-0.02549,2,0,2,0,0,0,0,7,negative
0.151572,0,0.075786,-1,0,0,0,0,0,0,0,3,positive
0.063784,-0.431818,0.063784,-0.215909,0,-3,0,-1,1,0,0,7,negative
0.10219,-1.045068,0.10219,-0.522534,0,-1,0,-1,0,1,0,6,negative
0.109732,0,0.036577,-1,0,0,0,0,0,0,0,8,neutral
0.293364,0,0.073341,-1,0,0,0,0,0,1,0,8,positive
0.116634,-0.295,0.058317,-0.1475,2,0,2,0,0,2,0,4,positive
0.49679,0,0.165597,-1,4,0,1,0,0,0,0,6,positive
1.069728,0,0.534864,-1,3,0,3,0,0,2,0,4,positive
0.625,-0.033016,0.208333,-0.016508,0,-2,0,-2,0,0,0,7,negative
0.122607,-0.051325,0.040869,-0.025662,0,0,0,0,1,0,0,9,neutral
0.129373,-0.069262,0.064687,-0.034631,2,0,2,0,1,1,0,5,positive
1.06311,-0.159091,0.265778,-0.159091,2,-1,1,-1,0,0,0,4,neutral
0.037935,-0.041667,0.037935,-0.041667,0,0,0,0,0,1,0,8,neutral
0.039307,-0.068182,0.039307,-0.068182,0,-1,0,-1,0,0,0,21,neutral
0.044738,0,0.022369,-1,0,-1,0,-1,0,0,0,6,neutral
0.373333,-0.364126,0.124444,-0.121375,0,-4,0,-2,0,1,0,12,neutral
0.164307,-0.835226,0.082153,-0.167045,0,-1,0,-1,0,0,0,4,negative
0,0,-1,-1,0,0,0,0,1,0,0,15,neutral
0.477596,-0.031623,0.159199,-0.015812,0,0,0,0,0,0,0,3,positive
0.922086,-0.041667,0.307362,-0.041667,0,0,0,0,0,0,0,1,positive
0.141929,-0.590909,0.070965,-0.590909,0,-3,0,-3,0,0,0,2,negative
0.083414,0,0.041707,-1,0,0,0,0,0,2,0,9,neutral
0.098857,0,0.032952,-1,0,0,0,0,1,0,0,6,neutral
0.030202,0,0.015101,-1,0,0,0,0,1,0,0,14,neutral
0.254417,-0.007526,0.050883,-0.007526,2,0,2,0,0,0,0,9,positive
0.484766,0,0.121191,-1,1,0,1,0,0,0,0,6,neutral
0.037935,-0.215,0.037935,-0.215,0,0,0,0,0,0,0,3,neutral
0,-0.017247,-1,-0.017247,0,0,0,0,4,0,0,1,neutral
0.214096,-1.375,0.071365,-0.6875,1,-3,1,-3,0,1,0,9,positive
0,0,-1,-1,0,0,0,0,1,3,0,4,negative
0.506947,-0.127737,0.101389,-0.127737,2,0,1,0,0,3,0,14,positive
0.050208,0,0.050208,-1,0,0,0,0,0,0,0,11,neutral
1.545,0,0.515,-1,2,0,1,0,0,0,0,6,positive
0.945,-0.17247,0.4725,-0.17247,1,-5,1,-2,0,1,0,10,positive
0.191195,-0.019185,0.095598,-0.019185,0,0,0,0,1,0,0,16,neutral
0.314203,0,0.062841,-1,1,0,1,0,0,1,0,16,positive
0.083333,-0.038327,0.083333,-0.038327,0,0,0,0,0,7,0,9,neutral
0,0,-1,-1,0,0,0,0,0,0,0,15,neutral
0,0,-1,-1,0,0,0,0,0,0,0,12,neutral
0.186214,-0.034002,0.093107,-0.017001,0,0,0,0,0,1,0,9,positive
